size,puzzle_id,base_solved,corrected_solved,correction_type,solve_time_ms
6,8,True,True,none,242.66791343688965
6,9,True,True,none,242.8569793701172
6,10,True,True,none,293.7660217285156
6,11,True,True,none,227.99396514892578
6,12,True,True,none,232.94687271118164
6,13,True,True,none,255.9521198272705
6,14,True,True,none,231.950044631958
6,15,True,True,none,339.10298347473145
6,16,True,True,none,227.34498977661133
6,17,True,True,none,389.51683044433594
6,18,True,True,none,292.99473762512207
6,19,True,True,none,232.28216171264648
6,20,True,True,none,252.92611122131348
6,21,True,True,none,258.08000564575195
6,22,True,True,none,284.81006622314453
6,23,True,True,none,247.09296226501465
6,24,True,True,none,238.06285858154297
6,25,True,True,none,265.1979923248291
6,26,True,True,none,229.60686683654785
6,27,True,True,none,261.1856460571289
6,28,True,True,none,298.08783531188965
6,29,True,True,none,304.6679496765137
6,30,True,True,none,247.17378616333008
6,31,True,True,none,224.30992126464844
6,32,True,True,none,221.16470336914062
6,33,True,True,none,222.4597930908203
6,34,True,True,none,233.26396942138672
6,35,True,True,none,285.628080368042
6,36,True,True,none,225.23188591003418
6,37,True,True,none,233.3378791809082
6,38,True,True,none,267.6389217376709
6,39,True,True,none,256.21604919433594
6,40,True,True,none,249.94301795959473
6,41,True,True,none,233.5498332977295
6,42,True,True,none,230.76987266540527
6,43,True,True,none,220.19505500793457
6,44,True,True,none,240.29898643493652
6,45,True,True,none,224.50709342956543
6,46,True,True,none,297.53684997558594
6,47,True,True,none,236.32097244262695
6,48,True,True,none,286.1640453338623
6,49,True,True,none,265.6140327453613
6,50,True,True,none,269.28186416625977
6,51,True,True,none,229.89225387573242
6,52,True,True,none,254.8501491546631
6,53,True,True,none,236.30785942077637
6,54,True,True,none,283.44202041625977
6,55,True,True,none,283.79106521606445
6,56,True,True,none,242.23589897155762
6,57,True,True,none,295.93420028686523
6,58,True,True,none,239.19391632080078
6,59,True,True,none,228.5149097442627
6,60,True,True,none,240.7371997833252
6,61,True,True,none,216.95280075073242
