puzzle_type,puzzle_idx,num_clues,num_actual_errors,actual_error_positions,num_suspects_detected,suspect_positions,detection_probes,detection_time,suspects_include_all_actual,num_actual_in_suspects,correction_type,correction_attempts,total_solve_calls,positions_corrected,final_success,final_matches_ground_truth,total_time
sudoku_4x4,71,4,0,[],0,[],1,0.0034639835357666016,True,0,none,0,2,[],True,True,0.007941961288452148
sudoku_4x4,72,4,0,[],0,[],1,0.0033228397369384766,True,0,none,0,2,[],True,True,0.007854700088500977
sudoku_4x4,73,4,0,[],0,[],1,0.0035619735717773438,True,0,none,0,2,[],True,True,0.008348941802978516
sudoku_4x4,74,5,1,"[(1, 2)]",1,"[(1, 2)]",2,0.006526947021484375,True,1,single,1,3,"[(1, 2)]",True,True,0.010892152786254883
sudoku_4x4,75,4,0,[],0,[],1,0.003536224365234375,True,0,none,0,2,[],True,True,0.007999897003173828
sudoku_4x4,76,4,0,[],0,[],1,0.004124879837036133,True,0,none,0,2,[],True,True,0.008691072463989258
sudoku_4x4,77,4,1,"[(3, 1)]",1,"[(3, 1)]",2,0.0062220096588134766,True,1,single,1,3,"[(3, 1)]",True,True,0.010894060134887695
sudoku_4x4,78,4,1,"[(3, 1)]",1,"[(3, 1)]",2,0.0060579776763916016,True,1,single,1,3,"[(3, 1)]",True,True,0.010682106018066406
sudoku_4x4,79,4,0,[],0,[],1,0.0036110877990722656,True,0,none,0,2,[],True,True,0.008294105529785156
sudoku_4x4,80,5,0,[],0,[],1,0.0035648345947265625,True,0,none,0,2,[],True,True,0.008308172225952148
sudoku_4x4,81,4,0,[],0,[],1,0.00427699089050293,True,0,none,0,2,[],True,True,0.009698152542114258
sudoku_4x4,82,5,0,[],0,[],1,0.003506183624267578,True,0,none,0,2,[],True,True,0.00816798210144043
sudoku_4x4,83,4,0,[],0,[],1,0.0035240650177001953,True,0,none,0,2,[],True,True,0.008154153823852539
sudoku_4x4,84,4,0,[],0,[],1,0.0035152435302734375,True,0,none,0,2,[],True,True,0.00809025764465332
sudoku_4x4,85,5,0,[],0,[],1,0.003373861312866211,True,0,none,0,2,[],True,True,0.007761716842651367
sudoku_4x4,86,4,0,[],0,[],1,0.0034220218658447266,True,0,none,0,2,[],True,True,0.007884025573730469
sudoku_4x4,87,4,0,[],0,[],1,0.0035529136657714844,True,0,none,0,2,[],True,True,0.008030891418457031
sudoku_4x4,88,4,1,"[(0, 0)]",1,"[(0, 0)]",2,0.006310224533081055,True,1,single,1,3,"[(0, 0)]",True,True,0.011002063751220703
sudoku_4x4,89,5,0,[],0,[],1,0.0036249160766601562,True,0,none,0,2,[],True,True,0.008018732070922852
